DateTime,Benzene_ug_m3,Benzene_ug_m3_is_anomaly,Benzene_ug_m3_zscore
2004-06-25 23:00:00,11.7,False,0.7625124131079871
2004-06-26 00:00:00,6.2,False,-0.4116254337238737
2004-06-26 01:00:00,5.1,False,-0.3082204273140681
2004-06-26 02:00:00,4.5,False,0.015432252398494481
2004-06-26 03:00:00,,False,
2004-06-26 04:00:00,,False,
2004-06-26 05:00:00,2.3,False,-0.3765445614617535
2004-06-26 06:00:00,5.5,False,0.32077271896709136
2004-06-26 07:00:00,10.4,False,0.07506891670991167
2004-06-26 08:00:00,12.4,False,-0.30163381411287044
2004-06-26 09:00:00,14.0,False,-0.08332186501665431
2004-06-26 10:00:00,12.7,False,0.07383043095045186
2004-06-26 11:00:00,9.0,False,-0.3457074744495097
2004-06-26 12:00:00,8.5,False,-0.4224573426030447
2004-06-26 13:00:00,8.2,False,-0.47896185827052307
2004-06-26 14:00:00,5.9,False,-0.7859288184385917
2004-06-26 15:00:00,5.6,False,-0.837545429799741
2004-06-26 16:00:00,6.7,False,-0.7275971896932821
2004-06-26 17:00:00,6.1,False,-0.9567270485085605
2004-06-26 18:00:00,6.7,False,-1.052088509966166
2004-06-26 19:00:00,9.2,False,-0.9432559866247313
2004-06-26 20:00:00,8.2,False,-0.9405967242819158
2004-06-26 21:00:00,7.0,False,-0.771455327024484
2004-06-26 22:00:00,9.5,False,0.10028675544241455
2004-06-26 23:00:00,15.1,False,1.5906104450469745
2004-06-27 00:00:00,11.7,False,0.9993286025534263
2004-06-27 01:00:00,9.3,False,0.9706883297771713
2004-06-27 02:00:00,6.4,False,0.7271826674548612
2004-06-27 03:00:00,,False,
2004-06-27 04:00:00,4.2,False,0.5956245727498175
2004-06-27 05:00:00,2.6,False,-0.22579362346601825
2004-06-27 06:00:00,2.8,False,-0.6752918891377339
2004-06-27 07:00:00,3.1,False,-0.9004339695414002
2004-06-27 08:00:00,6.2,False,-0.9715904033685319
2004-06-27 09:00:00,7.9,False,-0.8121078667330893
2004-06-27 10:00:00,10.5,False,-0.2495722991349994
2004-06-27 11:00:00,9.0,False,-0.3457074744495097
2004-06-27 12:00:00,6.3,False,-0.8296985529001942
2004-06-27 13:00:00,3.5,False,-1.26730203568088
2004-06-27 14:00:00,4.0,False,-1.1007675784864033
2004-06-27 15:00:00,4.2,False,-1.0825133154597457
2004-06-27 16:00:00,6.9,False,-0.6956206186195096
2004-06-27 17:00:00,7.9,False,-0.7387476241782543
2004-06-27 18:00:00,7.9,False,-0.927947087692354
2004-06-27 19:00:00,10.3,False,-0.8238689841335257
2004-06-27 20:00:00,10.5,False,-0.6546437696863391
2004-06-27 21:00:00,12.7,False,0.233994034739778
2004-06-27 22:00:00,11.9,False,0.6521260490194942
2004-06-27 23:00:00,9.3,False,0.17797262585693754
2004-06-28 00:00:00,7.9,False,0.024487632034564544
2004-06-28 01:00:00,5.0,False,-0.33867063581624035
2004-06-28 02:00:00,3.4,False,-0.39663377737098093
2004-06-28 03:00:00,,False,
2004-06-28 04:00:00,2.7,False,-0.132392925765509
2004-06-28 05:00:00,3.1,False,0.02545793986020696
2004-06-28 06:00:00,5.0,False,0.1363163100587904
2004-06-28 07:00:00,20.7,False,1.4514634000508033
2004-06-28 08:00:00,32.4,False,1.8595164738086174
2004-06-28 09:00:00,24.2,False,1.1353039083452534
2004-06-28 10:00:00,16.6,False,0.6471352706473886
2004-06-28 11:00:00,13.2,False,0.40464015801338593
2004-06-28 12:00:00,12.3,False,0.2809592933647591
2004-06-28 13:00:00,12.1,False,0.17519275702743284
2004-06-28 14:00:00,11.1,False,0.07573515642910265
2004-06-28 15:00:00,13.1,False,0.4747825290931415
2004-06-28 16:00:00,11.6,False,0.055828801614143324
2004-06-28 17:00:00,17.7,False,0.4480292416200789
2004-06-28 18:00:00,19.5,False,0.2720866609544958
2004-06-28 19:00:00,19.7,False,0.19634721897313961
2004-06-28 20:00:00,15.1,False,-0.08273786049518583
2004-06-28 21:00:00,11.1,False,-0.04823736505369902
2004-06-28 22:00:00,11.7,False,0.6061394412214041
2004-06-28 23:00:00,11.7,False,0.7625124131079871
2004-06-29 00:00:00,9.7,False,0.48625440754349886
2004-06-29 01:00:00,6.0,False,-0.03416855079451678
2004-06-29 02:00:00,3.9,False,-0.20933103656667393
2004-06-29 03:00:00,,False,
2004-06-29 04:00:00,,False,
2004-06-29 05:00:00,3.0,False,-0.024792372805038126
2004-06-29 06:00:00,5.4,False,0.2838814371854313
2004-06-29 07:00:00,23.5,False,1.825628890667745
2004-06-29 08:00:00,33.5,False,1.9783797396442993
2004-06-29 09:00:00,15.5,False,0.09588780753656743
2004-06-29 10:00:00,15.3,False,0.4560336574150764
2004-06-29 11:00:00,12.8,False,0.33317847873120565
2004-06-29 12:00:00,15.2,False,0.8177772523928195
2004-06-29 13:00:00,15.7,False,0.7790277865332382
2004-06-29 14:00:00,12.3,False,0.2745806890908785
2004-06-29 15:00:00,15.3,False,0.8597320637017205
2004-06-29 16:00:00,17.6,False,1.0151259338273178
2004-06-29 17:00:00,21.5,False,0.908208026317392
2004-06-29 18:00:00,23.2,False,0.6548560462987496
2004-06-29 19:00:00,25.6,False,0.836695686880515
2004-06-29 20:00:00,14.3,False,-0.18219975774582106
2004-06-29 21:00:00,14.4,False,0.5338648970203476
2004-06-29 22:00:00,12.6,False,0.8130791763128089
2004-06-29 23:00:00,13.7,False,1.249628902483862
2004-06-30 00:00:00,13.1,False,1.3584805390603754
2004-06-30 01:00:00,6.1,False,-0.003718342292344528
2004-06-30 02:00:00,5.8,False,0.5024193784896925
2004-06-30 03:00:00,,False,
2004-06-30 04:00:00,2.6,False,-0.1809274256665308
2004-06-30 05:00:00,4.6,False,0.7792126298388824
2004-06-30 06:00:00,7.4,False,1.021707072818635
2004-06-30 07:00:00,15.2,False,0.7164954720532398
2004-06-30 08:00:00,16.7,False,0.16301349779024937
2004-06-30 09:00:00,17.0,False,0.2750974800897892
2004-06-30 10:00:00,18.0,False,0.8529370079744939
2004-06-30 11:00:00,16.1,False,0.9227373328091953
2004-06-30 12:00:00,13.4,False,0.4845798985133338
2004-06-30 13:00:00,14.0,False,0.49388346704438574
2004-06-30 14:00:00,13.4,False,0.45685576069750616
2004-06-30 15:00:00,10.4,False,0.0023444638917038967
2004-06-30 16:00:00,12.7,False,0.23169994251989184
2004-06-30 17:00:00,24.5,False,1.271507066867902
2004-06-30 18:00:00,27.8,False,1.1307314983483625
2004-06-30 19:00:00,23.3,False,0.5870683180352669
2004-06-30 20:00:00,17.6,False,0.22808056841304986
2004-06-30 21:00:00,14.5,False,0.5515043595074399
2004-06-30 22:00:00,14.4,False,1.2269586464956188
2004-06-30 23:00:00,14.2,False,1.3714080248278306
2004-07-01 00:00:00,12.9,False,1.307173119559383
2004-07-01 01:00:00,9.9,False,1.1533895807902053
2004-07-01 02:00:00,5.1,False,0.24019554136366272
2004-07-01 03:00:00,,False,
2004-07-01 04:00:00,3.2,False,0.11027957373959985
2004-07-01 05:00:00,5.4,False,1.181215131160843
2004-07-01 06:00:00,6.4,False,0.6527942550020331
2004-07-01 07:00:00,17.1,False,0.9703934835433076
2004-07-01 08:00:00,22.3,False,0.7681355784082662
2004-07-01 09:00:00,14.6,False,-0.011637995995365656
2004-07-01 10:00:00,13.3,False,0.16203117551921153
2004-07-01 11:00:00,10.5,False,-0.07772617714133263
2004-07-01 12:00:00,14.2,False,0.6326676113486607
2004-07-01 13:00:00,12.2,False,0.19196595229148292
2004-07-01 14:00:00,10.1,False,-0.08996945412237707
2004-07-01 15:00:00,11.7,False,0.22981464343313668
2004-07-01 16:00:00,10.9,False,-0.056089197144060216
2004-07-01 17:00:00,17.3,False,0.39958936954667773
2004-07-01 18:00:00,18.0,False,0.11690988311223073
2004-07-01 19:00:00,22.9,False,0.5436548625839193
2004-07-01 20:00:00,16.5,False,0.09132045969342607
2004-07-01 21:00:00,10.2,False,-0.20699252743752997
2004-07-01 22:00:00,11.6,False,0.5831461373223591
2004-07-01 23:00:00,14.3,False,1.395763849296625
2004-07-02 00:00:00,13.3,False,1.4097879585613684
2004-07-02 01:00:00,10.0,False,1.1838397892923775
2004-07-02 02:00:00,7.6,False,1.1767092453851977
2004-07-02 03:00:00,,False,
2004-07-02 04:00:00,,False,
2004-07-02 05:00:00,2.9,False,-0.07504268547028321
2004-07-02 06:00:00,5.6,False,0.35766400074875143
2004-07-02 07:00:00,17.5,False,1.0238456964885847
2004-07-02 08:00:00,29.0,False,1.4921209248619645
2004-07-02 09:00:00,17.0,False,0.2750974800897892
2004-07-02 10:00:00,15.6,False,0.500134029699456
2004-07-02 11:00:00,10.1,False,-0.14918785642351326
2004-07-02 12:00:00,11.7,False,0.1698935087382635
2004-07-02 13:00:00,12.0,False,0.15841956176338276
2004-07-02 14:00:00,11.0,False,0.05916469537395474
2004-07-02 15:00:00,11.2,False,0.14232611284027785
2004-07-02 16:00:00,10.5,False,-0.12004233929160521
2004-07-02 17:00:00,11.8,False,-0.266458871462591
2004-07-02 18:00:00,13.8,False,-0.31758509484611136
2004-07-02 19:00:00,17.3,False,-0.06413351373494501
2004-07-02 20:00:00,14.2,False,-0.19463249490215065
2004-07-02 21:00:00,10.7,False,-0.11879521500206836
2004-07-02 22:00:00,12.7,False,0.8360724802118539
2004-07-02 23:00:00,10.1,False,0.37281922160728725
2004-07-03 00:00:00,13.1,False,1.3584805390603754
2004-07-03 01:00:00,7.4,False,0.39213436823589637
2004-07-03 02:00:00,4.6,False,0.052892800559355746
2004-07-03 03:00:00,,False,
2004-07-03 04:00:00,2.8,False,-0.0838584258644874
2004-07-03 05:00:00,4.5,False,0.7289623171736375
2004-07-03 06:00:00,5.9,False,0.46833784609373225
2004-07-03 07:00:00,11.1,False,0.16861028936414696
2004-07-03 08:00:00,14.4,False,-0.08551878532072163
2004-07-03 09:00:00,11.1,False,-0.42979389861954975
2004-07-03 10:00:00,9.9,False,-0.3377730437037588
2004-07-03 11:00:00,8.8,False,-0.38143831409059986
2004-07-03 12:00:00,9.9,False,-0.16330384514122223
2004-07-03 13:00:00,7.4,False,-0.6131474203829241
2004-07-03 14:00:00,6.1,False,-0.752787896328296
2004-07-03 15:00:00,6.2,False,-0.7325591930883103
2004-07-03 16:00:00,7.1,False,-0.6636440475457372
2004-07-03 17:00:00,8.0,False,-0.726637656159904
2004-07-03 18:00:00,7.3,False,-0.99001779882926
2004-07-03 19:00:00,8.7,False,-0.9975228059389157
2004-07-03 20:00:00,7.5,False,-1.0276258843762216
2004-07-03 21:00:00,9.0,False,-0.41866607728263766
2004-07-03 22:00:00,11.6,False,0.5831461373223591
2004-07-03 23:00:00,10.2,False,0.3971750460760809
2004-07-04 00:00:00,12.3,False,1.1532508610564047
2004-07-04 01:00:00,6.4,False,0.08763228321417277
2004-07-04 02:00:00,7.2,False,1.0268670527417523
2004-07-04 03:00:00,,False,
2004-07-04 04:00:00,4.3,False,0.6441590726508392
2004-07-04 05:00:00,3.8,False,0.3772101285169221
2004-07-04 06:00:00,4.0,False,-0.2325965077578115
2004-07-04 07:00:00,4.2,False,-0.7534403839418874
2004-07-04 08:00:00,6.1,False,-0.9823961548081392
2004-07-04 09:00:00,6.0,False,-1.0391067853005036
2004-07-04 10:00:00,5.9,False,-0.9257780074954886
2004-07-04 11:00:00,5.4,False,-0.9888625879891346
2004-07-04 12:00:00,4.9,False,-1.0888520503620165
2004-07-04 13:00:00,3.9,False,-1.2002092546246794
2004-07-04 14:00:00,3.2,False,-1.233331266927587
2004-07-04 15:00:00,4.1,False,-1.1000110215783176
2004-07-04 16:00:00,4.0,False,-1.1592808991892105
2004-07-04 17:00:00,4.8,False,-1.1141566327471149
2004-07-04 18:00:00,5.5,False,-1.176229932239978
2004-07-04 19:00:00,9.1,False,-0.9541093504875682
2004-07-04 20:00:00,9.1,False,-0.828702089874951
2004-07-04 21:00:00,10.1,False,-0.22463198992462222
2004-07-04 22:00:00,7.4,False,-0.38257262643753
2004-07-04 23:00:00,9.9,False,0.3241075726696999
2004-07-05 00:00:00,9.0,False,0.3066784392900245
2004-07-05 01:00:00,3.7,False,-0.734523346344481
2004-07-05 02:00:00,3.0,False,-0.5464759700144265
2004-07-05 03:00:00,,False,
2004-07-05 04:00:00,,False,
2004-07-05 05:00:00,2.4,False,-0.3262942487965084
2004-07-05 06:00:00,5.6,False,0.35766400074875143
2004-07-05 07:00:00,14.3,False,0.596227992926366
2004-07-05 08:00:00,27.7,False,1.3516461561470678
2004-07-05 09:00:00,19.1,False,0.5259910216642998
2004-07-05 10:00:00,15.9,False,0.5442344019838358
2004-07-05 11:00:00,12.3,False,0.24385137962847997
2004-07-05 12:00:00,12.2,False,0.26244832926034295
2004-07-05 13:00:00,11.7,False,0.10809997597123218
2004-07-05 14:00:00,10.4,False,-0.04025807095693303
2004-07-05 15:00:00,12.7,False,0.40479170461885433
2004-07-05 16:00:00,11.1,False,-0.024112626070287857
2004-07-05 17:00:00,19.0,False,0.6054588258586334
2004-07-05 18:00:00,24.1,False,0.7479621130041089
2004-07-05 19:00:00,19.1,False,0.13122703579611866
2004-07-05 20:00:00,13.6,False,-0.2692289178401271
2004-07-05 21:00:00,10.7,False,-0.11879521500206836
2004-07-05 22:00:00,11.3,False,0.5141662256252244
2004-07-05 23:00:00,9.6,False,0.2510400992633185
2004-07-06 00:00:00,9.8,False,0.5119081172939957
2004-07-06 01:00:00,4.9,False,-0.36912084431841263
2004-07-06 02:00:00,4.1,False,-0.13440994024495123
2004-07-06 03:00:00,,False,
2004-07-06 04:00:00,2.2,False,-0.37506542527061787
2004-07-06 05:00:00,4.6,False,0.7792126298388824
2004-07-06 06:00:00,10.2,False,2.05466296270512
2004-07-06 07:00:00,23.3,False,1.7989027841951064
2004-07-06 08:00:00,31.0,False,1.7082359536541134
2004-07-06 09:00:00,17.6,False,0.34678134911107805
2004-07-06 10:00:00,14.3,False,0.30903241646714397
2004-07-06 11:00:00,13.7,False,0.49396725711611167
2004-07-06 12:00:00,19.3,False,1.5767267806738712
2004-07-06 13:00:00,19.3,False,1.382862816039044
2004-07-06 14:00:00,11.3,False,0.10887607853939878
2004-07-06 15:00:00,12.7,False,0.40479170461885433
2004-07-06 16:00:00,15.3,False,0.6473953664789343
2004-07-06 17:00:00,22.5,False,1.0293077065008953
2004-07-06 18:00:00,25.0,False,0.8410681797094677
2004-07-06 19:00:00,21.1,False,0.34829431305285596
2004-07-06 20:00:00,23.8,False,0.9989102721054737
2004-07-06 21:00:00,14.9,False,0.6220622094558093
2004-07-06 22:00:00,12.8,False,0.8590657841108992
2004-07-06 23:00:00,14.3,False,1.395763849296625
2004-07-07 00:00:00,14.3,False,1.666325056066332
2004-07-07 01:00:00,9.2,False,0.9402381212749985
2004-07-07 02:00:00,5.1,False,0.24019554136366272
2004-07-07 03:00:00,,False,
2004-07-07 04:00:00,2.6,False,-0.1809274256665308
2004-07-07 05:00:00,4.0,False,0.4777107538474123
2004-07-07 06:00:00,9.9,False,1.9439891173601398
2004-07-07 07:00:00,27.3,False,2.3334249136478795
2004-07-07 08:00:00,27.9,False,1.3732576590262826
2004-07-07 09:00:00,24.5,False,1.1711458428558978
2004-07-07 10:00:00,14.2,False,0.29433229237235053
2004-07-07 11:00:00,11.9,False,0.17238970034629936
2004-07-07 12:00:00,13.1,False,0.42904700620008596
2004-07-07 13:00:00,15.1,False,0.6783886149489373
2004-07-07 14:00:00,14.1,False,0.5728489880835418
2004-07-07 15:00:00,11.3,False,0.15982381895884987
2004-07-07 16:00:00,10.8,False,-0.0720774826809464
2004-07-07 17:00:00,21.5,False,0.908208026317392
2004-07-07 18:00:00,21.8,False,0.5100243869793023
2004-07-07 19:00:00,29.8,False,1.2925369691196633
2004-07-07 20:00:00,22.5,False,0.8372846890731912
2004-07-07 21:00:00,21.8,False,1.8391851210651793
2004-07-07 22:00:00,17.1,False,1.8477778517698336
2004-07-07 23:00:00,15.4,False,1.6636779184533559
2004-07-08 00:00:00,10.2,False,0.6145229562959807
2004-07-08 01:00:00,7.2,False,0.3312339512315516
2004-07-08 02:00:00,5.8,False,0.5024193784896925
2004-07-08 03:00:00,,False,
2004-07-08 04:00:00,,False,
2004-07-08 05:00:00,5.4,False,1.181215131160843
2004-07-08 06:00:00,6.2,False,0.5790116914387128
2004-07-08 07:00:00,16.9,False,0.9436673770706685
2004-07-08 08:00:00,23.2,False,0.8653873413647329
2004-07-08 09:00:00,18.0,False,0.3945705951252704
2004-07-08 10:00:00,17.6,False,0.7941365115953211
2004-07-08 11:00:00,20.3,False,1.673084965272091
2004-07-08 12:00:00,10.6,False,-0.033727096410311165
2004-07-08 13:00:00,9.9,False,-0.19381753878167035
2004-07-08 14:00:00,10.7,False,0.009453312208510705
2004-07-08 15:00:00,16.5,False,1.0697045371245817
2004-07-08 16:00:00,16.9,False,0.9032079350691137
2004-07-08 17:00:00,20.5,False,0.7871083461338885
2004-07-08 18:00:00,19.4,False,0.26174154243167796
2004-07-08 19:00:00,30.0,False,1.314243696845337
2004-07-08 20:00:00,24.6,False,1.0983721693561093
2004-07-08 21:00:00,16.9,False,0.9748514591976553
2004-07-08 22:00:00,15.8,False,1.5488649010822486
2004-07-08 23:00:00,16.6,False,1.9559478120788811
2004-07-09 00:00:00,19.5,True,3.0003179630921433
2004-07-09 01:00:00,16.6,True,3.1935535504357535
2004-07-09 02:00:00,6.2,False,0.6522615711331383
2004-07-09 03:00:00,,False,
2004-07-09 04:00:00,2.3,False,-0.32653092536959627
2004-07-09 05:00:00,3.9,False,0.4274604411821672
2004-07-09 06:00:00,7.2,False,0.9479245092553147
2004-07-09 07:00:00,18.1,False,1.104024015906501
2004-07-09 08:00:00,,False,
2004-07-09 09:00:00,9.7,False,-0.5970562596692234
2004-07-09 10:00:00,9.4,False,-0.41127366417772504
2004-07-09 11:00:00,9.6,False,-0.23851495552623894
2004-07-09 12:00:00,9.5,False,-0.23734770155888585
2004-07-09 13:00:00,9.6,False,-0.24413712457382092
2004-07-09 14:00:00,9.6,False,-0.17282175939811695
2004-07-09 15:00:00,10.3,False,-0.015153242226867808
2004-07-09 16:00:00,10.2,False,-0.16800719590226404
2004-07-09 17:00:00,14.0,False,-3.957505888360526e-05
2004-07-09 18:00:00,14.0,False,-0.2968948578004761
2004-07-09 19:00:00,16.6,False,-0.140107060774803
2004-07-09 20:00:00,13.6,False,-0.2692289178401271
2004-07-09 21:00:00,10.2,False,-0.20699252743752997
2004-07-09 22:00:00,9.5,False,0.10028675544241455
2004-07-09 23:00:00,11.8,False,0.7868682375767811
2004-07-10 00:00:00,13.0,False,1.3328268293098793
2004-07-10 01:00:00,9.6,False,1.062038955283688
2004-07-10 02:00:00,6.7,False,0.8395643119374453
2004-07-10 03:00:00,,False,
2004-07-10 04:00:00,2.6,False,-0.1809274256665308
2004-07-10 05:00:00,4.0,False,0.4777107538474123
2004-07-10 06:00:00,4.3,False,-0.12192266241283098
2004-07-10 07:00:00,5.9,False,-0.5262684789244586
2004-07-10 08:00:00,6.8,False,-0.906755894730887
2004-07-10 09:00:00,8.8,False,-0.7045820632011562
2004-07-10 10:00:00,6.7,False,-0.8081770147371427
2004-07-10 11:00:00,6.4,False,-0.8102083897836833
2004-07-10 12:00:00,6.0,False,-0.8852314452134419
2004-07-10 13:00:00,6.0,False,-0.8479721540796262
2004-07-10 14:00:00,5.0,False,-0.9350629679349236
2004-07-10 15:00:00,4.4,False,-1.047517903222602
2004-07-10 16:00:00,4.4,False,-1.0953277570416655
2004-07-10 17:00:00,5.5,False,-1.0293868566186626
2004-07-10 18:00:00,5.8,False,-1.145194576671525
2004-07-10 19:00:00,5.3,False,-1.366537177275369
2004-07-10 20:00:00,8.0,False,-0.9654621985945745
2004-07-10 21:00:00,7.2,False,-0.7361764020502993
2004-07-10 22:00:00,8.0,False,-0.2446128030432602
2004-07-10 23:00:00,10.4,False,0.4458866950136686
2004-07-11 00:00:00,11.6,False,0.97367489280293
2004-07-11 01:00:00,6.4,False,0.08763228321417277
2004-07-11 02:00:00,4.1,False,-0.13440994024495123
2004-07-11 03:00:00,,False,
2004-07-11 04:00:00,2.7,False,-0.132392925765509
2004-07-11 05:00:00,2.6,False,-0.22579362346601825
2004-07-11 06:00:00,2.3,False,-0.8597482980460348
2004-07-11 07:00:00,3.1,False,-0.9004339695414002
2004-07-11 08:00:00,3.1,False,-1.3065686979963624
2004-07-11 09:00:00,4.0,False,-1.278053015371466
2004-07-11 10:00:00,4.6,False,-1.116879620727801
2004-07-11 11:00:00,3.9,False,-1.2568438852973116
2004-07-11 12:00:00,3.8,False,-1.2924726555105914
2004-07-11 13:00:00,2.8,False,-1.3847144025292313
2004-07-11 14:00:00,2.5,False,-1.349324494313623
2004-07-11 15:00:00,3.0,False,-1.292485788882607
2004-07-11 16:00:00,4.7,False,-1.0473629004310068
2004-07-11 17:00:00,5.0,False,-1.0899366967104143
2004-07-11 18:00:00,4.5,False,-1.2796811174681548
2004-07-11 19:00:00,7.7,False,-1.1060564445672842
2004-07-11 20:00:00,9.7,False,-0.7541056669369745
2004-07-11 21:00:00,11.0,False,-0.06587682754079129
2004-07-11 22:00:00,11.8,False,0.6291327451204494
2004-07-11 23:00:00,8.7,False,0.03183767904417472
2004-07-12 00:00:00,7.5,False,-0.07812720696742101
2004-07-12 01:00:00,5.7,False,-0.1255191763010338
2004-07-12 02:00:00,2.0,False,-0.9210814516230404
2004-07-12 03:00:00,,False,
2004-07-12 04:00:00,,False,
2004-07-12 05:00:00,3.3,False,0.1259585651906969
2004-07-12 06:00:00,9.4,False,1.7595327084518388
2004-07-12 07:00:00,21.1,False,1.504915612996081
2004-07-12 08:00:00,17.2,False,0.21704225498828658
2004-07-12 09:00:00,8.5,False,-0.7404239977118007
2004-07-12 10:00:00,6.8,False,-0.7934768906423494
2004-07-12 11:00:00,7.4,False,-0.6315541915782319
2004-07-12 12:00:00,12.1,False,0.24393736515592712
2004-07-12 13:00:00,9.6,False,-0.24413712457382092
2004-07-12 14:00:00,7.4,False,-0.5373719026113722
2004-07-12 15:00:00,6.4,False,-0.6975637808511668
2004-07-12 16:00:00,8.3,False,-0.47178462110310226
2004-07-12 17:00:00,14.0,False,-3.957505888360526e-05
2004-07-12 18:00:00,15.3,False,-0.1624083170038463
2004-07-12 19:00:00,15.4,False,-0.2703474271288455
2004-07-12 20:00:00,10.9,False,-0.6049128210610213
2004-07-12 21:00:00,7.5,False,-0.6832580145890225
2004-07-12 22:00:00,5.2,False,-0.8884253122165197
2004-07-12 23:00:00,7.1,False,-0.35785551245652514
2004-07-13 00:00:00,7.6,False,-0.052473497216924736
2004-07-13 01:00:00,5.0,False,-0.33867063581624035
2004-07-13 02:00:00,2.0,False,-0.9210814516230404
2004-07-13 03:00:00,,False,
2004-07-13 04:00:00,2.5,False,-0.22946192556755263
2004-07-13 05:00:00,3.3,False,0.1259585651906969
2004-07-13 06:00:00,7.3,False,0.9848157910369747
2004-07-13 07:00:00,23.8,False,1.865718050376703
2004-07-13 08:00:00,27.6,False,1.3408404047074605
2004-07-13 09:00:00,16.7,False,0.23925554557914475
2004-07-13 10:00:00,14.3,False,0.30903241646714397
2004-07-13 11:00:00,13.3,False,0.42250557783393133
2004-07-13 12:00:00,14.5,False,0.6882005036619084
2004-07-13 13:00:00,11.5,False,0.074553585443132
2004-07-13 14:00:00,10.8,False,0.026023773263658914
2004-07-13 15:00:00,6.4,False,-0.6975637808511668
2004-07-13 16:00:00,8.8,False,-0.3918431934186711
2004-07-13 17:00:00,14.3,False,0.0362903289961675
2004-07-13 18:00:00,19.4,False,0.26174154243167796
2004-07-13 19:00:00,27.1,False,0.999496144823068
2004-07-13 20:00:00,19.7,False,0.48916804869596736
2004-07-13 21:00:00,13.6,False,0.39274919712360895
2004-07-13 22:00:00,12.1,False,0.698112656817584
2004-07-13 23:00:00,11.0,False,0.592021641826431
2004-07-14 00:00:00,8.8,False,0.25537101978903193
2004-07-14 01:00:00,6.7,False,0.17898290872068978
2004-07-14 02:00:00,6.3,False,0.6897221192939995
2004-07-14 03:00:00,,False,
2004-07-14 04:00:00,2.9,False,-0.03532392596346559
2004-07-14 05:00:00,5.0,False,0.9802138804998627
2004-07-14 06:00:00,9.9,False,1.9439891173601398
2004-07-14 07:00:00,27.5,False,2.3601510201205187
2004-07-14 08:00:00,30.4,False,1.6434014450164687
2004-07-14 09:00:00,19.8,False,0.6096222021891365
2004-07-14 10:00:00,15.7,False,0.5148341537942491
2004-07-14 11:00:00,11.3,False,0.06519718142302859
2004-07-14 12:00:00,12.6,False,0.33649218567800654
2004-07-14 13:00:00,11.9,False,0.14164636649933265
2004-07-14 14:00:00,14.4,False,0.6225603712489859
2004-07-14 15:00:00,12.4,False,0.35229858626313926
2004-07-14 16:00:00,11.7,False,0.0718170871510295
2004-07-14 17:00:00,18.4,False,0.5327990177485312
2004-07-14 18:00:00,22.9,False,0.6238206907302964
2004-07-14 19:00:00,25.0,False,0.7715755037034936
2004-07-14 20:00:00,15.5,False,-0.033006911869868115
2004-07-14 21:00:00,16.7,False,0.9395725342234708
2004-07-14 22:00:00,11.2,False,0.4911729217261791
2004-07-14 23:00:00,9.0,False,0.10490515245055612
2004-07-15 00:00:00,12.1,False,1.1019434415554117
2004-07-15 01:00:00,8.9,False,0.8488874957684818
2004-07-15 02:00:00,3.7,False,-0.2842521328883966
2004-07-15 03:00:00,,False,
2004-07-15 04:00:00,,False,
2004-07-15 05:00:00,3.1,False,0.02545793986020696
2004-07-15 06:00:00,5.7,False,0.3945552825304118
2004-07-15 07:00:00,15.6,False,0.7699476849985172
2004-07-15 08:00:00,25.2,False,1.0815023701568818
2004-07-15 09:00:00,15.4,False,0.08394049603301937
2004-07-15 10:00:00,8.4,False,-0.5582749051256575
2004-07-15 11:00:00,8.0,False,-0.524361672654961
2004-07-15 12:00:00,12.1,False,0.24393736515592712
2004-07-15 13:00:00,12.6,False,0.2590587333476836
2004-07-15 14:00:00,10.6,False,-0.007117148846637208
2004-07-15 15:00:00,12.6,False,0.3872939985002826
2004-07-15 16:00:00,14.3,False,0.4875125111100719
2004-07-15 17:00:00,20.3,False,0.7628884100971879
2004-07-15 18:00:00,20.5,False,0.3755378461826725
2004-07-15 19:00:00,22.1,False,0.45682795168122464
2004-07-15 20:00:00,23.8,False,0.9989102721054737
2004-07-15 21:00:00,14.7,False,0.5867832844816244
2004-07-15 22:00:00,15.1,False,1.3879117737889335
2004-07-15 23:00:00,10.8,False,0.5433099928888437
2004-07-16 00:00:00,10.2,False,0.6145229562959807
2004-07-16 01:00:00,6.5,False,0.11808249171634502
2004-07-16 02:00:00,3.9,False,-0.20933103656667393
2004-07-16 03:00:00,,False,
2004-07-16 04:00:00,2.1,False,-0.4235999251716397
2004-07-16 05:00:00,3.4,False,0.176208877855942
2004-07-16 06:00:00,4.7,False,0.02564246471380991
2004-07-16 07:00:00,15.8,False,0.796673791471156
2004-07-16 08:00:00,26.6,False,1.2327828903113862
2004-07-16 09:00:00,14.8,False,0.012256627011730706
2004-07-16 10:00:00,9.3,False,-0.4259737882725182
2004-07-16 11:00:00,12.0,False,0.19025512016684443
2004-07-16 12:00:00,10.9,False,0.021805795902936624
2004-07-16 13:00:00,11.9,False,0.14164636649933265
2004-07-16 14:00:00,13.2,False,0.42371483858721004
2004-07-16 15:00:00,8.9,False,-0.2601211278868726
2004-07-16 16:00:00,13.0,False,0.2796647991305507
2004-07-16 17:00:00,18.2,False,0.5085790817118306
2004-07-16 18:00:00,23.7,False,0.7065816389128379
2004-07-16 19:00:00,21.6,False,0.40256113236704033
2004-07-16 20:00:00,21.6,False,0.7253900546662266
2004-07-16 21:00:00,16.5,False,0.9042936092492863
2004-07-16 22:00:00,12.3,False,0.7440992646156742
